gender,age,number_of_dependents,number_of_referrals,tenure_in_months,offer,internet_service,internet_type,avg_monthly_gb_download,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,churn_value,avg_monthly_spending,revenue_minus_refunds,contract_length_months,has_streaming,has_phone_service,has_multiple_lines,has_online_security,has_online_backup,has_device_protection_plan,has_premium_tech_support,has_streaming_tv,has_streaming_movies,has_streaming_music,has_unlimited_data,has_paperless_billing,num_services
Female,57,0,0,2,,Yes,Fiber Optic,28,Bank Withdrawal,96.0,174.8,0.0,0,96.68,271.48,1,87.4,271.48,1,True,1,1,0,0,0,0,1,1,1,1,1,5
Male,37,0,0,53,Offer B,Yes,DSL,24,Bank Withdrawal,46.3,2546.85,0.0,0,0.0,2546.85,0,48.053773584905656,2546.85,1,True,0,0,1,1,0,0,0,1,1,1,1,5
Male,61,3,10,34,Offer C,Yes,Fiber Optic,57,Credit Card,90.05,3097.0,0.0,0,681.7,3778.7,0,91.08823529411765,3778.7,1,True,1,1,0,0,1,0,0,1,1,1,1,5
Male,35,0,4,60,Offer B,Yes,DSL,30,Bank Withdrawal,65.85,3928.3,0.0,0,2614.2,6542.5,0,65.47166666666666,6542.5,12,False,1,0,1,1,1,1,0,0,0,1,1,6
Female,75,0,0,55,,Yes,Fiber Optic,3,Bank Withdrawal,100.15,5409.75,0.0,0,1628.0,7037.75,0,98.35909090909091,7037.75,12,True,1,1,0,0,1,0,1,1,0,1,1,5
Male,25,2,5,53,,Yes,Fiber Optic,52,Bank Withdrawal,92.55,4779.45,0.0,0,1289.49,6068.94,0,90.17830188679245,6068.94,1,True,1,0,0,1,0,1,1,0,0,1,1,5
Male,39,0,0,5,,Yes,DSL,22,Credit Card,70.0,347.4,0.0,10,226.25,583.65,1,69.47999999999999,583.65,12,True,1,0,0,0,1,0,1,1,1,0,1,6
Male,56,0,0,57,Offer B,Yes,DSL,30,Bank Withdrawal,53.75,3196.0,0.0,0,0.0,3196.0,0,56.07017543859649,3196.0,1,True,0,0,1,0,1,0,1,1,1,1,1,6
Male,47,0,1,1,,Yes,DSL,6,Credit Card,45.85,45.85,0.0,0,14.9,60.75,1,45.85,60.75,1,False,1,0,0,0,0,0,0,0,0,1,1,2
Female,57,0,0,61,Offer B,Yes,Cable,24,Credit Card,86.45,5175.3,0.0,0,275.11,5450.41,0,84.84098360655739,5450.41,24,True,1,1,1,0,1,1,1,1,1,1,0,8
Male,71,1,9,38,,Yes,Fiber Optic,27,Bank Withdrawal,101.15,3741.85,0.0,0,1075.4,4817.25,0,98.46973684210526,4817.25,12,True,1,1,0,1,0,0,1,1,0,1,0,5
Female,30,0,0,60,,Yes,Fiber Optic,48,Bank Withdrawal,104.95,6236.75,0.0,0,1372.8,7609.55,0,103.94583333333334,7609.55,1,True,1,0,1,0,1,1,1,1,1,1,1,8
Female,37,0,5,50,Offer B,No,,0,Bank Withdrawal,20.15,930.9,0.0,0,1347.5,2278.4,0,18.618,2278.4,24,False,1,0,0,0,0,0,0,0,0,0,0,1
Female,51,3,1,9,,Yes,DSL,22,Credit Card,55.3,501.2,0.0,0,210.24,711.44,0,55.68888888888889,711.44,1,False,1,1,0,1,0,0,0,0,0,1,1,3
Female,22,2,5,71,,No,,0,Credit Card,19.7,1415.85,0.0,0,1587.56,3003.41,0,19.941549295774646,3003.41,24,False,1,0,0,0,0,0,0,0,0,0,0,1
Female,61,0,1,46,,Yes,DSL,6,Credit Card,64.2,3009.5,0.0,0,1702.92,4712.42,0,65.42391304347827,4712.42,24,True,1,0,0,1,0,1,1,0,0,1,1,5
Male,24,3,8,35,,Yes,Fiber Optic,73,Bank Withdrawal,109.95,3782.4,31.9,0,1690.5,5441.0,0,108.06857142857143,5409.1,1,True,1,1,0,1,1,1,1,1,1,1,1,8
Female,43,0,0,1,,Yes,Cable,13,Bank Withdrawal,71.35,71.35,0.0,0,40.4,111.75,1,71.35,111.75,1,False,1,0,0,0,0,0,0,0,0,0,0,2
Female,34,0,0,23,Offer D,No,,0,Credit Card,19.65,478.1,0.0,0,239.43,717.53,0,20.786956521739132,717.53,12,False,1,0,0,0,0,0,0,0,0,0,1,1
Female,45,0,0,1,Offer E,Yes,Fiber Optic,17,Credit Card,100.25,100.25,0.0,0,20.23,120.48,1,100.25,120.48,1,True,1,1,0,1,0,0,1,1,1,1,1,6
Male,79,0,5,21,,Yes,DSL,30,Bank Withdrawal,64.95,1339.8,0.0,0,901.95,2241.75,0,63.8,2241.75,12,True,1,0,1,1,0,0,0,1,0,1,1,5
Male,40,1,2,16,,No,,0,Bank Withdrawal,19.75,313.4,0.0,0,511.84,825.24,0,19.5875,825.24,1,False,1,0,0,0,0,0,0,0,0,0,0,1
Male,19,0,10,70,,Yes,DSL,41,Bank Withdrawal,51.05,3635.15,0.0,120,0.0,3755.15,0,51.93071428571429,3755.15,12,True,0,0,0,1,1,1,0,1,1,0,1,6
Male,44,0,0,66,,Yes,Fiber Optic,11,Bank Withdrawal,105.65,6844.5,0.0,0,2043.3600000000001,8887.86,0,103.70454545454545,8887.86,24,True,1,0,1,0,1,1,1,1,1,1,1,8
Female,20,0,0,1,Offer E,Yes,Fiber Optic,52,Bank Withdrawal,91.7,91.7,0.0,0,17.23,108.93,1,91.7,108.93,1,True,1,0,0,1,0,1,1,0,1,1,0,6
Male,49,5,0,14,,No,,0,Credit Card,19.95,268.4,0.0,0,569.24,837.64,0,19.17142857142857,837.64,1,False,1,0,0,0,0,0,0,0,0,0,0,1
Female,42,1,7,46,,No,,0,Bank Withdrawal,20.25,890.35,0.0,0,1271.8999999999999,2162.25,0,19.355434782608697,2162.25,24,False,1,0,0,0,0,0,0,0,0,0,0,1
Male,42,0,0,49,,Yes,Fiber Optic,3,Bank Withdrawal,100.6,5069.65,0.0,0,929.53,5999.179999999999,1,103.46224489795918,5999.179999999999,12,True,1,1,0,0,0,1,1,1,1,1,1,6
Female,57,1,5,3,Offer E,Yes,Fiber Optic,17,Bank Withdrawal,80.7,239.45,0.0,0,71.16,310.61,0,79.81666666666666,310.61,1,True,1,0,0,0,0,0,1,0,0,1,1,3
Male,63,1,10,34,,Yes,Fiber Optic,26,Credit Card,84.05,2909.95,0.0,0,192.10000000000002,3102.0499999999997,0,85.58676470588235,3102.0499999999997,1,True,1,0,0,0,1,0,1,0,0,1,1,4
Male,26,0,4,68,Offer A,Yes,Fiber Optic,47,Bank Withdrawal,110.0,7611.85,0.0,0,1005.7199999999999,8617.57,1,111.93897058823529,8617.57,24,True,1,1,0,1,1,1,1,1,1,1,1,8
Female,59,0,1,50,,Yes,Fiber Optic,17,Bank Withdrawal,84.4,4116.15,0.0,0,1766.5,5882.65,1,82.323,5882.65,1,True,1,1,0,0,0,0,1,0,0,1,1,3
Male,19,0,0,3,,No,,0,Bank Withdrawal,20.25,61.45,0.0,0,4.71,66.16,0,20.483333333333334,66.16,1,False,1,0,0,0,0,0,0,0,0,0,1,1
Female,23,0,0,25,Offer C,Yes,Fiber Optic,59,Credit Card,84.6,2088.05,0.0,0,239.25,2327.3,0,83.522,2327.3,1,True,1,1,0,0,0,0,1,0,0,1,1,3
Female,67,0,0,19,,Yes,Fiber Optic,12,Mailed Check,105.0,2007.25,0.0,20,151.05,2178.3,0,105.64473684210526,2178.3,12,True,1,0,1,1,0,1,1,1,0,0,1,7
Male,47,0,0,65,Offer B,Yes,Fiber Optic,30,Credit Card,105.1,6631.85,0.0,0,1803.75,8435.6,0,102.02846153846154,8435.6,24,True,1,1,0,1,1,0,1,1,1,1,0,7
Female,47,0,1,3,,Yes,Fiber Optic,30,Bank Withdrawal,84.75,264.85,0.0,0,114.27000000000001,379.12,1,88.28333333333335,379.12,1,True,1,1,0,0,0,0,0,1,1,1,1,4
Female,39,0,1,67,,Yes,Fiber Optic,23,Bank Withdrawal,111.25,7511.65,0.0,0,2347.01,9858.66,0,112.1141791044776,9858.66,12,True,1,1,1,0,1,1,1,1,1,1,1,8
Female,51,0,0,8,,Yes,Fiber Optic,3,Bank Withdrawal,75.25,576.7,0.0,0,150.56,727.26,0,72.0875,727.26,1,False,1,1,0,0,0,0,0,0,0,1,1,2
Male,38,0,8,67,,Yes,DSL,15,Credit Card,70.9,4677.1,0.0,0,1880.02,6557.120000000001,0,69.80746268656716,6557.120000000001,24,False,1,1,1,1,1,1,0,0,0,1,0,6
Male,47,0,0,26,Offer C,Yes,DSL,6,Credit Card,59.45,1507.0,0.0,0,84.75999999999999,1591.76,0,57.96153846153846,1591.76,12,True,1,0,0,0,0,1,1,0,0,1,0,4
Male,74,0,1,57,,Yes,Fiber Optic,21,Bank Withdrawal,95.25,5427.05,12.59,0,2844.87,8259.33,1,95.21140350877194,8246.74,1,True,1,1,0,1,1,0,0,1,0,1,1,5
Male,64,0,0,39,Offer C,Yes,Fiber Optic,5,Bank Withdrawal,75.25,3017.65,0.0,0,1410.63,4428.280000000001,1,77.37564102564103,4428.280000000001,1,False,1,1,0,0,0,0,0,0,0,1,0,2
Male,28,1,1,47,Offer B,Yes,DSL,26,Bank Withdrawal,54.25,2538.2,0.0,0,1844.75,4382.95,0,54.00425531914893,4382.95,1,True,1,1,0,1,0,0,0,0,1,1,0,4
Male,26,0,0,20,,Yes,Fiber Optic,59,Mailed Check,98.55,2031.95,0.0,0,464.4,2496.35,0,101.5975,2496.35,1,True,1,1,0,0,0,1,1,1,1,1,1,6
Male,35,0,1,17,,Yes,Fiber Optic,11,Bank Withdrawal,70.4,1214.05,0.0,0,232.56,1446.61,1,71.41470588235293,1446.61,1,False,1,0,0,0,0,0,0,0,0,1,1,2
Male,62,0,0,52,,No,,0,Bank Withdrawal,21.0,1107.2,0.0,0,1471.6000000000001,2578.8,0,21.292307692307695,2578.8,24,False,1,0,0,0,0,0,0,0,0,0,0,1
Male,22,2,3,10,,No,,0,Credit Card,25.35,253.5,0.0,0,363.7,617.2,0,25.35,617.2,24,False,1,1,0,0,0,0,0,0,0,0,0,1
Female,19,0,0,61,,Yes,Fiber Optic,69,Bank Withdrawal,93.7,5860.7,0.0,0,622.8100000000001,6483.51,0,96.07704918032786,6483.51,12,True,1,0,1,1,0,1,0,1,1,1,0,7
Female,66,0,0,8,Offer E,Yes,Fiber Optic,8,Credit Card,94.45,742.95,0.0,0,41.68,784.63,1,92.86875,784.63,1,True,1,0,0,0,1,0,1,1,0,1,1,5
Female,70,0,1,72,,Yes,DSL,13,Credit Card,89.1,6352.4,0.0,0,1759.68,8112.08,0,88.22777777777777,8112.08,24,True,1,1,1,1,1,1,1,1,0,1,0,8
Male,45,0,0,24,,Yes,DSL,2,Credit Card,51.1,1269.6,0.0,0,55.92,1325.52,0,52.9,1325.52,1,False,1,0,0,0,0,1,0,0,0,1,1,3
Male,77,0,0,4,,Yes,Fiber Optic,25,Bank Withdrawal,69.35,261.65,0.0,0,120.44,382.09,0,65.4125,382.09,24,False,1,0,0,0,0,0,0,0,0,1,0,2
Male,36,0,0,26,,Yes,Fiber Optic,20,Bank Withdrawal,83.95,2254.2,0.0,0,371.8,2626.0,1,86.69999999999999,2626.0,1,True,1,1,0,0,0,0,0,1,1,1,1,4
Female,59,0,10,66,,Yes,Fiber Optic,8,Bank Withdrawal,89.0,5898.6,0.0,0,2467.0800000000004,8365.68,0,89.37272727272727,8365.68,12,False,1,1,1,1,0,1,0,0,0,1,0,5
Female,52,3,1,65,,Yes,Cable,26,Bank Withdrawal,91.55,5963.95,0.0,0,657.15,6621.099999999999,0,91.75307692307692,6621.099999999999,24,True,1,1,1,1,1,1,1,1,1,1,0,9
Female,40,0,0,34,Offer C,Yes,DSL,23,Bank Withdrawal,79.95,2727.3,0.0,0,180.88,2908.1800000000003,0,80.21470588235294,2908.1800000000003,12,True,1,0,1,0,1,1,1,1,1,1,1,8
Female,41,0,10,45,,Yes,Cable,29,Credit Card,81.0,3533.6,0.0,0,1170.45,4704.05,0,78.52444444444444,4704.05,24,True,1,0,1,0,1,1,1,1,1,1,1,8
Female,43,2,4,71,Offer A,Yes,Fiber Optic,17,Credit Card,99.0,7061.65,0.0,0,1116.83,8178.48,0,99.45985915492957,8178.48,24,True,1,1,1,1,1,0,1,0,0,1,1,6
Male,36,0,0,18,,Yes,DSL,5,Credit Card,82.0,1425.45,0.0,0,225.0,1650.45,1,79.19166666666666,1650.45,12,True,1,1,0,0,1,1,1,1,1,1,1,7
Male,21,0,0,2,,Yes,DSL,48,Bank Withdrawal,70.3,132.4,0.0,0,47.04,179.44,0,66.2,179.44,1,True,1,0,0,0,0,1,1,1,1,1,0,6
Male,51,0,1,8,,Yes,Fiber Optic,23,Bank Withdrawal,74.5,609.9,0.0,0,383.28,993.18,1,76.2375,993.18,1,False,1,0,1,0,0,0,0,0,0,1,1,3
Female,43,1,1,3,,Yes,DSL,19,Credit Card,31.0,95.05,0.0,20,0.0,115.05,1,31.683333333333334,115.05,1,False,0,0,0,0,0,1,0,0,0,0,1,2
Female,60,0,10,12,Offer D,No,,0,Bank Withdrawal,20.05,264.55,0.0,0,484.08000000000004,748.6300000000001,0,22.045833333333334,748.6300000000001,24,False,1,0,0,0,0,0,0,0,0,0,1,1
Female,35,0,0,16,Offer D,No,,0,Credit Card,20.1,296.15,0.0,0,330.4,626.55,0,18.509375,626.55,12,False,1,0,0,0,0,0,0,0,0,0,0,1
Female,77,0,0,72,Offer A,Yes,Fiber Optic,23,Bank Withdrawal,110.1,7746.7,44.81,0,1016.64,8718.529999999999,0,107.59305555555555,8673.72,24,True,1,1,1,1,0,1,1,1,0,1,1,7
Female,27,0,0,1,Offer E,Yes,Fiber Optic,59,Bank Withdrawal,70.25,70.25,0.0,0,23.0,93.25,1,70.25,93.25,1,False,1,0,0,0,0,0,0,0,0,1,1,2
Male,27,0,0,1,,No,,0,Mailed Check,20.2,20.2,0.0,0,42.15,62.349999999999994,0,20.2,62.349999999999994,1,False,1,0,0,0,0,0,0,0,0,0,0,1
Male,77,0,0,10,Offer D,Yes,Fiber Optic,27,Bank Withdrawal,85.55,851.75,0.0,0,60.099999999999994,911.85,1,85.175,911.85,1,True,1,1,0,0,0,0,0,1,0,1,0,3
Female,38,0,0,62,Offer B,Yes,Cable,30,Credit Card,43.6,2748.7,0.0,0,0.0,2748.7,0,44.33387096774193,2748.7,24,True,0,0,0,1,1,0,0,1,1,1,1,5
Male,28,0,0,4,Offer E,Yes,Fiber Optic,58,Bank Withdrawal,78.45,330.05,0.0,0,168.24,498.29,1,82.5125,498.29,1,True,1,1,0,1,0,0,0,0,1,1,0,4
Male,34,0,0,53,Offer B,No,,0,Bank Withdrawal,24.05,1301.9,0.0,0,2086.6099999999997,3388.5099999999998,0,24.56415094339623,3388.5099999999998,12,False,1,1,0,0,0,0,0,0,0,0,0,1
Female,31,2,7,52,,Yes,Fiber Optic,19,Bank Withdrawal,100.3,5244.45,0.0,0,415.48,5659.93,0,100.85480769230769,5659.93,12,True,1,0,1,0,1,0,1,1,1,1,0,7
Male,74,0,0,19,Offer D,Yes,Fiber Optic,9,Bank Withdrawal,88.2,1775.8,0.0,0,759.43,2535.23,1,93.46315789473684,2535.23,1,True,1,1,0,1,0,0,1,0,0,1,1,4
Male,58,2,0,18,Offer D,Yes,DSL,28,Credit Card,45.65,747.2,0.0,40,613.26,1400.46,0,41.51111111111111,1400.46,1,False,1,0,0,0,0,0,0,0,0,0,1,2
Male,71,0,1,51,Offer B,Yes,DSL,21,Credit Card,29.45,1459.35,0.0,0,0.0,1459.35,0,28.61470588235294,1459.35,1,False,0,0,0,1,0,0,0,0,0,1,1,2
Male,69,0,0,6,Offer E,Yes,DSL,7,Credit Card,44.7,276.5,0.0,0,118.44,394.94,0,46.083333333333336,394.94,1,False,1,0,0,0,0,0,0,0,0,1,0,2
Male,75,0,0,72,,Yes,Fiber Optic,26,Bank Withdrawal,113.8,7845.8,0.0,0,1776.2400000000002,9622.04,0,108.96944444444445,9622.04,24,True,1,1,1,1,1,1,1,1,0,1,0,8
Male,26,1,7,72,,Yes,Fiber Optic,52,Bank Withdrawal,116.6,8337.45,26.7,0,1532.8799999999999,9843.63,0,115.79791666666668,9816.929999999998,24,True,1,1,1,1,1,1,1,1,1,1,1,9
Male,60,0,3,71,Offer A,Yes,Fiber Optic,12,Bank Withdrawal,106.0,7723.7,0.0,0,3361.1400000000003,11084.84,1,108.78450704225352,11084.84,24,True,1,1,0,1,1,0,1,1,1,1,1,7
Male,72,0,0,57,Offer B,Yes,DSL,16,Bank Withdrawal,79.75,4438.2,0.0,0,518.6999999999999,4956.9,0,77.86315789473684,4956.9,24,True,1,1,0,1,1,0,1,1,0,1,1,6
Male,38,0,3,58,Offer B,Yes,DSL,2,Bank Withdrawal,86.1,4890.5,0.0,110,1284.1200000000001,6284.62,0,84.31896551724138,6284.62,24,True,1,1,1,1,1,0,1,1,1,0,1,8
Female,33,2,0,71,Offer A,No,,0,Bank Withdrawal,25.45,1813.35,0.0,0,294.65000000000003,2108.0,0,25.54014084507042,2108.0,24,False,1,1,0,0,0,0,0,0,0,0,0,1
Female,46,1,1,72,Offer A,Yes,DSL,19,Credit Card,84.7,5893.9,0.0,0,1792.8,7686.7,0,81.85972222222222,7686.7,24,True,1,1,1,0,1,1,1,1,1,1,0,8
Male,35,0,0,17,,No,,0,Credit Card,19.15,343.45,28.63,0,470.22,785.04,0,20.20294117647059,756.41,24,False,1,0,0,0,0,0,0,0,0,0,0,1
Male,79,0,0,39,Offer C,Yes,Fiber Optic,23,Bank Withdrawal,95.65,3759.05,0.0,150,1635.27,5544.32,1,96.38589743589743,5544.32,1,True,1,1,0,0,0,0,1,1,0,0,1,4
Female,24,1,10,8,,Yes,Cable,59,Bank Withdrawal,56.3,401.5,0.0,30,254.88,686.38,0,50.1875,686.38,1,False,1,0,0,1,0,1,0,0,0,0,0,4
Female,37,0,0,68,,No,,0,Credit Card,19.6,1441.65,0.0,0,2243.32,3684.9700000000003,0,21.20073529411765,3684.9700000000003,24,False,1,0,0,0,0,0,0,0,0,0,0,1
Male,58,3,8,28,,Yes,DSL,52,Credit Card,60.0,1682.05,0.0,0,0.0,1682.05,0,60.073214285714286,1682.05,12,True,0,0,0,1,1,1,1,1,1,1,1,7
Female,23,0,0,1,Offer E,Yes,Fiber Optic,58,Mailed Check,75.05,75.05,0.0,0,32.86,107.91,1,75.05,107.91,1,False,1,1,0,0,0,0,0,0,0,1,1,2
Female,34,0,0,2,Offer E,Yes,Cable,26,Credit Card,45.25,74.2,0.0,0,79.0,153.2,0,37.1,153.2,1,False,1,0,0,0,0,0,0,0,0,1,1,2
Male,21,3,6,71,,No,,0,Mailed Check,19.45,1378.45,0.0,0,802.3000000000001,2180.75,0,19.414788732394367,2180.75,24,False,1,0,0,0,0,0,0,0,0,0,0,1
Male,69,0,0,30,,Yes,DSL,30,Credit Card,69.1,2093.9,21.08,0,597.6,2670.42,0,69.79666666666667,2649.34,24,True,1,1,0,0,1,1,1,0,0,1,1,5
Male,53,0,7,34,,No,,0,Credit Card,19.6,678.8,0.0,0,885.02,1563.82,0,19.96470588235294,1563.82,12,False,1,0,0,0,0,0,0,0,0,0,0,1
Male,56,0,0,32,,Yes,DSL,15,Credit Card,83.7,2633.3,0.0,0,1199.36,3832.66,0,82.290625,3832.66,12,True,1,1,0,1,1,1,1,1,1,1,0,8
Male,58,3,8,6,Offer E,No,,0,Mailed Check,25.4,153.3,0.0,0,190.38,343.68,0,25.55,343.68,24,False,1,1,0,0,0,0,0,0,0,0,0,1
Female,35,0,6,45,Offer B,No,,0,Credit Card,25.5,1121.05,0.0,0,1904.4,3025.45,0,24.912222222222223,3025.45,24,False,1,1,0,0,0,0,0,0,0,0,0,1
Female,31,0,0,37,,Yes,DSL,10,Credit Card,28.6,973.55,0.0,0,0.0,973.55,1,26.31216216216216,973.55,1,False,0,0,0,0,0,1,0,0,0,1,0,2
Male,75,0,0,11,,Yes,Fiber Optic,13,Bank Withdrawal,111.4,1183.05,0.0,40,28.93,1251.98,0,107.55,1251.98,24,True,1,1,0,1,1,1,1,1,0,0,1,7
Male,73,0,0,2,,Yes,Fiber Optic,30,Mailed Check,72.6,154.3,0.0,0,30.38,184.68,0,77.15,184.68,1,False,1,1,0,0,0,0,0,0,0,1,1,2
Female,76,0,6,1,,Yes,Fiber Optic,6,Mailed Check,76.4,76.4,0.0,0,41.16,117.56,1,76.4,117.56,1,False,1,0,0,1,0,0,0,0,0,1,1,3
Female,27,0,10,23,,Yes,DSL,42,Credit Card,34.6,813.45,0.0,0,0.0,813.45,0,35.36739130434783,813.45,24,False,0,0,1,0,0,1,0,0,0,1,0,3
Female,32,0,0,29,,Yes,Cable,26,Bank Withdrawal,66.1,1912.15,0.0,0,518.23,2430.38,0,65.93620689655172,2430.38,1,True,1,1,1,0,0,0,0,1,1,1,1,5
Male,27,1,1,68,,Yes,Fiber Optic,85,Bank Withdrawal,85.5,5696.6,0.0,0,2017.5600000000002,7714.160000000001,0,83.77352941176471,7714.160000000001,12,False,1,1,1,1,0,0,0,0,0,1,1,4
Male,36,0,1,17,,Yes,Cable,10,Mailed Check,34.4,592.75,0.0,0,0.0,592.75,0,34.86764705882353,592.75,1,False,0,0,1,0,1,0,0,0,0,1,0,3
Male,54,0,0,69,,No,,0,Bank Withdrawal,19.3,1447.9,0.0,0,1224.06,2671.96,0,20.984057971014494,2671.96,24,False,1,0,0,0,0,0,0,0,0,0,1,1
Male,77,0,3,59,,Yes,Cable,6,Credit Card,64.05,3886.85,0.0,0,0.0,3886.85,0,65.87881355932203,3886.85,24,True,0,0,1,0,1,1,1,1,0,1,1,6
Male,37,3,0,1,,No,,0,Credit Card,19.2,19.2,0.0,0,17.89,37.09,0,19.2,37.09,1,False,1,0,0,0,0,0,0,0,0,0,1,1
Male,33,0,3,32,,Yes,Fiber Optic,9,Credit Card,98.85,3145.9,0.0,0,1532.48,4678.38,0,98.309375,4678.38,1,True,1,1,0,1,0,0,1,1,1,1,1,6
Male,69,0,0,29,,Yes,Fiber Optic,2,Bank Withdrawal,79.3,2414.55,0.0,0,305.95000000000005,2720.5,0,83.26034482758621,2720.5,1,False,1,1,0,0,0,1,0,0,0,1,1,3
Male,24,0,0,59,Offer B,Yes,Fiber Optic,52,Bank Withdrawal,85.55,5084.65,0.0,0,407.69,5492.339999999999,1,86.18050847457627,5492.339999999999,12,True,1,1,0,0,0,0,0,1,1,1,0,4
Male,42,1,2,28,Offer C,Yes,DSL,19,Credit Card,50.8,1386.8,0.0,0,0.0,1386.8,0,49.528571428571425,1386.8,12,True,0,0,1,0,1,1,1,0,0,1,0,5
Male,29,0,0,15,Offer D,Yes,Fiber Optic,52,Mailed Check,76.0,1130.85,0.0,0,672.9,1803.75,1,75.39,1803.75,1,True,1,1,0,0,0,0,0,0,1,1,1,3
Male,64,0,0,50,Offer B,Yes,Fiber Optic,21,Credit Card,93.5,4747.5,0.0,0,2041.5,6789.0,0,94.95,6789.0,1,True,1,0,1,1,0,1,0,1,1,1,1,7
Female,79,0,0,5,,Yes,DSL,15,Bank Withdrawal,45.7,198.0,0.0,0,0.0,198.0,1,39.6,198.0,1,True,0,0,0,0,0,0,1,1,0,1,0,3
Female,50,0,7,14,,Yes,Fiber Optic,16,Bank Withdrawal,78.1,1122.4,0.0,0,62.300000000000004,1184.7,0,80.17142857142858,1184.7,1,True,1,0,0,0,0,0,0,1,1,1,1,4
Female,23,0,0,20,Offer D,No,,0,Bank Withdrawal,19.5,413.0,0.0,0,219.4,632.4,0,20.65,632.4,1,False,1,0,0,0,0,0,0,0,0,0,1,1
Male,58,0,0,3,Offer E,Yes,Fiber Optic,9,Bank Withdrawal,92.0,266.8,0.0,0,46.8,313.6,0,88.93333333333334,313.6,1,True,1,0,0,0,0,0,1,1,1,1,1,5
Male,70,0,0,35,Offer C,Yes,Fiber Optic,29,Bank Withdrawal,95.45,3474.05,0.0,80,1228.5,4782.55,1,99.25857142857143,4782.55,1,True,1,1,0,0,0,0,1,1,0,0,1,4
Male,69,0,0,6,Offer E,Yes,Fiber Optic,6,Bank Withdrawal,95.75,573.75,0.0,0,287.4,861.15,1,95.625,861.15,1,True,1,0,0,0,1,0,1,1,0,1,1,5
Male,65,0,0,14,,Yes,Fiber Optic,10,Bank Withdrawal,95.6,1273.3,0.0,0,526.68,1799.98,0,90.95,1799.98,1,True,1,1,0,0,0,0,1,1,1,1,1,5
Male,61,0,0,23,Offer D,Yes,Fiber Optic,6,Credit Card,96.9,2085.45,0.0,0,195.5,2280.95,0,90.67173913043477,2280.95,1,True,1,1,0,0,1,1,1,0,0,1,1,5
Male,23,3,1,71,Offer A,Yes,Fiber Optic,59,Bank Withdrawal,104.65,7288.4,0.0,0,1003.94,8292.34,0,102.65352112676055,8292.34,12,True,1,0,1,1,1,0,1,1,1,1,1,8
Male,58,0,1,28,Offer C,Yes,Fiber Optic,24,Bank Withdrawal,106.1,2847.4,0.0,0,269.35999999999996,3116.76,1,101.69285714285715,3116.76,12,True,1,1,1,1,0,0,1,1,1,1,0,7
Female,31,0,10,64,,Yes,Fiber Optic,21,Credit Card,96.9,6314.35,13.37,0,1230.08,7531.06,0,98.66171875,7517.6900000000005,12,True,1,0,1,0,0,1,1,1,1,1,1,7
Female,56,0,0,3,,Yes,Cable,25,Bank Withdrawal,50.6,155.35,0.0,0,0.0,155.35,1,51.78333333333333,155.35,1,True,0,0,0,1,0,0,1,1,1,1,1,5
Female,23,0,0,34,,Yes,Fiber Optic,76,Credit Card,109.8,3587.25,0.0,0,271.66,3858.91,1,105.50735294117646,3858.91,1,True,1,1,1,1,1,0,1,1,1,1,1,8
Female,51,0,0,1,,Yes,Cable,4,Bank Withdrawal,49.95,49.95,0.0,0,43.49,93.44,1,49.95,93.44,1,False,1,1,0,0,0,0,0,0,0,1,1,2
Female,70,0,0,33,Offer C,Yes,Fiber Optic,25,Bank Withdrawal,110.45,3655.45,0.0,70,568.92,4294.37,1,110.77121212121212,4294.37,1,True,1,1,0,1,1,1,1,1,1,0,1,8
Male,38,0,0,12,Offer D,Yes,Fiber Optic,8,Bank Withdrawal,94.55,1173.55,0.0,0,166.56,1340.11,0,97.79583333333333,1340.11,1,True,1,1,0,0,0,0,1,1,1,1,0,5
Male,75,0,7,72,,Yes,Fiber Optic,20,Credit Card,97.25,7133.1,0.0,0,808.5600000000001,7941.660000000001,0,99.07083333333334,7941.660000000001,12,True,1,1,0,1,0,0,1,1,1,1,1,6
Male,65,0,9,36,Offer C,Yes,DSL,28,Credit Card,54.1,1992.85,1.09,0,1697.7599999999998,3689.5199999999995,0,55.356944444444444,3688.4299999999994,12,False,1,0,0,0,1,1,0,0,0,1,0,4
Male,29,0,0,4,,No,,0,Bank Withdrawal,20.2,55.7,0.0,0,186.12,241.82,0,13.925,241.82,1,False,1,0,0,0,0,0,0,0,0,0,1,1
Male,24,0,6,8,Offer E,Yes,DSL,53,Bank Withdrawal,49.55,393.45,0.0,0,19.04,412.49,0,49.18125,412.49,1,False,1,0,0,1,0,0,0,0,0,1,1,3
Female,70,0,1,18,,Yes,DSL,12,Bank Withdrawal,48.35,810.7,0.0,0,0.0,810.7,1,45.03888888888889,810.7,1,True,0,0,0,0,1,0,1,1,1,1,1,5
Male,60,2,6,29,,Yes,DSL,27,Credit Card,80.1,2211.8,0.0,0,195.17000000000002,2406.9700000000003,0,76.26896551724138,2406.9700000000003,1,True,1,1,0,1,1,0,1,1,1,1,0,7
Female,47,0,1,28,,Yes,Fiber Optic,20,Credit Card,92.35,2602.9,0.0,0,1054.48,3657.38,1,92.96071428571429,3657.38,1,True,1,0,1,0,0,0,1,1,1,1,1,6
